city_name,city_lat,city_lng,city_temp_max,city_temp_min,city_temp,city_pressure,city_humidity,city_cloud,city_wind_speed,city_wind_deg,city_country,city_date,city_sunrise,city_sunset,weather_main,weather_description
Commerce City,39.8083,-104.9339,8,6.67,7.32,1009,71,75,2.57,230,US,1619149009,1619093482,1619142276,Clouds,broken clouds
Conifer,39.5233,-105.3055,6.67,-1.67,2.17,1016,99,98,2.25,241,US,1619149009,1619093598,1619142338,Clouds,overcast clouds
Copper Mountain,49.3247,-120.5414,7,7,7,1013,31,6,2.06,320,CA,1619149009,1619096148,1619147100,Clear,clear sky
Cortez,37.3489,-108.5859,12,8.33,10.43,1009,32,75,7.2,290,US,1619149009,1619094583,1619142928,Clouds,broken clouds
Craig,40.5153,-107.5464,5,3,3.75,1009,38,1,1.65,164,US,1619149010,1619094040,1619142971,Clear,clear sky
Denver,39.7392,-104.9847,7.78,6.67,7.21,1006,55,96,2.74,232,US,1619148867,1619093501,1619142281,Clouds,overcast clouds
Dillon,34.4166,-79.3712,6.67,5,5.57,1022,81,1,1.88,304,US,1619149010,1619087825,1619135664,Clear,clear sky
Dumont,40.9407,-73.9968,6.11,3.89,4.71,1014,38,1,3.6,290,US,1619148724,1619085955,1619134955,Clear,clear sky
Eagle,43.6954,-116.354,16,15,15.68,1006,27,1,2.57,40,US,1619149010,1619095826,1619145413,Clear,clear sky
Edgewater,28.9889,-80.9023,17,14.44,15.99,1021,72,1,4.12,50,US,1619148717,1619088606,1619135618,Clear,clear sky
El Jebel,39.395,-107.0903,1,-3,-0.57,1012,86,90,2.06,220,US,1619149011,1619094038,1619142755,Snow,light snow
Elizabeth,40.664,-74.2107,7.22,3.33,5.34,1015,29,75,3.6,260,US,1619149011,1619086033,1619134979,Clouds,broken clouds
Englewood,39.6478,-104.9878,7.78,5.56,6.72,1010,65,75,2.57,220,US,1619148728,1619093510,1619142274,Clouds,broken clouds
Erie,42.7667,-78.6664,1.11,-2.22,0.01,1017,68,2,2.64,240,US,1619149001,1619086889,1619136262,Clear,clear sky
Estes Park,40.3772,-105.5217,5.56,4.44,5,1008,79,32,3.68,262,US,1619149012,1619093568,1619142472,Clouds,scattered clouds
Evergreen,39.6333,-105.3172,6.67,-1.67,1.47,1039,91,91,2.7,253,US,1619149012,1619093590,1619142351,Clouds,overcast clouds
Falcon,-42.7515,-65.0478,14.23,14.23,14.23,1013,79,0,3.75,28,AR,1619149012,1619175689,1619213704,Clear,clear sky
Federal Heights,39.8514,-104.9986,8,6.67,7.44,1009,71,75,2.57,230,US,1619149013,1619093493,1619142295,Clouds,broken clouds
Firestone,40.1125,-104.9366,8,5,6.25,1009,61,40,1.54,180,US,1619149013,1619093453,1619142306,Clouds,scattered clouds
Fort Carson,38.7375,-104.7889,9.44,4.44,6.94,1009,61,75,4.63,330,US,1619149013,1619093547,1619142141,Rain,light rain
Fort Collins,40.5853,-105.0844,6.67,5.56,5.9,1008,75,1,3.09,200,US,1619148728,1619093443,1619142387,Clear,clear sky
Fort Lupton,40.0847,-104.813,8,5,5.82,1009,61,40,1.54,180,US,1619149013,1619093426,1619142273,Clouds,scattered clouds
Fort Morgan,40.2503,-103.8,5,5,5,1008,70,1,3.6,270,US,1619148718,1619093168,1619142046,Clear,clear sky
Fountain,38.6822,-104.7008,9.44,6,7.9,1009,61,20,9.77,350,US,1619149014,1619093531,1619142115,Rain,light rain
Fraser,42.5392,-82.9494,6,3.33,4.85,1017,42,1,3.6,250,US,1619148929,1619087940,1619137267,Clear,clear sky
Frederick,39.4668,-77.3997,5,1.11,3.6,1019,48,40,2.06,280,US,1619149014,1619086912,1619135631,Clouds,scattered clouds
Frisco,33.1507,-96.8236,16,14.44,15.3,1016,51,90,2.57,130,US,1619149015,1619092112,1619139753,Clouds,overcast clouds
Glenwood Springs,39.5505,-107.3248,4.44,-3,1.05,1015,74,65,2.06,350,US,1619149015,1619094079,1619142826,Clouds,broken clouds
Golden,39.7555,-105.2211,8,-1.67,3.88,1009,71,75,2.57,230,US,1619149015,1619093556,1619142340,Clouds,broken clouds
Granby,45.4001,-72.7324,2.78,2,2.32,1004,55,98,3.09,240,CA,1619149016,1619085178,1619135125,Clouds,overcast clouds
Grand Junction,39.0639,-108.5507,12.78,9,10.97,1007,31,1,1.25,146,US,1619149016,1619094419,1619143075,Clear,clear sky
Greeley,40.4233,-104.7091,8,6.11,6.86,1008,71,1,3.6,220,US,1619149016,1619093369,1619142281,Clear,clear sky
Greenwood Village,39.6172,-104.9508,7.78,5,6.62,1010,65,75,2.57,220,US,1619149016,1619093504,1619142262,Clouds,broken clouds
Gunnison,38.7,-107.0673,3,-1.67,1.13,1012,87,90,3.09,200,US,1619149017,1619094097,1619142685,Snow,snow
Highlands Ranch,39.5539,-104.9694,7.78,5,6.17,1010,65,75,2.57,220,US,1619149017,1619093514,1619142260,Clouds,broken clouds
Idaho Springs,39.7425,-105.5136,0,-2.22,-1.19,1015,91,48,3.36,272,US,1619149017,1619093627,1619142409,Clouds,scattered clouds
Johnstown,40.3267,-78.922,1.11,0.56,0.91,1016,64,90,3.6,270,US,1619149018,1619087195,1619136078,Clouds,overcast clouds
Keystone,28.1558,-82.6212,18.89,17.22,18.14,1020,78,14,5.59,75,US,1619149018,1619089077,1619135972,Clouds,few clouds
Littleton,39.6133,-105.0166,7.78,5.56,6.61,1010,65,75,2.57,220,US,1619148728,1619093520,1619142277,Clouds,broken clouds
Lone Tree,39.5517,-104.8863,7.78,3.89,5.94,1010,65,75,2.57,220,US,1619149018,1619093495,1619142240,Clouds,broken clouds
Longmont,40.1672,-105.1019,8,5.56,6.67,1009,61,1,1.54,230,US,1619149018,1619093488,1619142350,Clear,clear sky
Louisville,38.2542,-85.7594,6.11,1.67,4.6,1022,52,1,0.73,342,US,1619149019,1619089028,1619137527,Clear,clear sky
Loveland,40.3978,-105.075,6.67,4.44,5.61,1008,75,1,3.09,200,US,1619149019,1619093459,1619142366,Clear,clear sky
Monument,39.0917,-104.8728,6,0,3.07,1010,61,1,2.06,350,US,1619149019,1619093534,1619142194,Clear,clear sky
Northglenn,39.8855,-104.9872,8,7.22,7.72,1009,71,75,2.57,230,US,1619149019,1619093487,1619142296,Clouds,broken clouds
Pagosa Springs,37.2695,-107.0098,6,-4,3.1,1012,45,40,1.54,320,US,1619149020,1619094212,1619142542,Clouds,scattered clouds
Pueblo,38.2545,-104.6091,12,10.56,11.35,1008,40,1,5.66,20,US,1619148753,1619093548,1619142054,Clear,clear sky
Pueblo West,38.35,-104.7227,11.67,10.56,11.09,1007,50,100,3.58,4,US,1619149020,1619093567,1619142090,Clouds,overcast clouds
Rifle,39.5347,-107.7831,10,-3,4.72,1009,40,90,4.12,130,US,1619149021,1619094191,1619142934,Clouds,overcast clouds
Salida,37.7058,-121.0849,17,15,15.63,1011,51,1,7.2,320,US,1619149021,1619097548,1619145961,Clear,clear sky
Sheridan,44.8333,-106.9173,8,3.33,5.9,1009,61,75,8.75,290,US,1619149021,1619093438,1619143272,Clouds,broken clouds
Silverthorne,39.6321,-106.0743,-1.67,-3,-2.04,1015,80,90,0.34,61,US,1619149021,1619093772,1619142533,Snow,light snow
Snowmass Village,39.213,-106.9378,1,-2.22,-0.23,1012,86,90,2.06,220,US,1619149022,1619094018,1619142701,Snow,light snow
Steamboat Springs,40.485,-106.8317,3,-5,-0.56,1010,60,40,4.12,70,US,1619149022,1619093872,1619142797,Clouds,scattered clouds
Superior,46.7208,-92.1041,11,7.22,9.91,1011,34,1,2.57,220,US,1619149022,1619089666,1619139934,Clear,clear sky
Telluride,37.9375,-107.8123,2,0,1.07,1014,69,75,1.06,217,US,1619149022,1619094345,1619142794,Snow,snow
Thornton,39.868,-104.9719,8,7.22,7.75,1009,71,75,2.57,230,US,1619148728,1619093485,1619142291,Clouds,broken clouds
La Santisima Trinidad,-14.8333,-64.9,23.32,23.32,23.32,1010,91,58,1.53,4,BO,1619149023,1619087257,1619129287,Clouds,broken clouds
Vail,32.0479,-110.712,21,20,20.32,1009,17,1,4.12,270,US,1619149023,1619095528,1619143003,Clear,clear sky
Wheat Ridge,39.7661,-105.0772,8,6.11,7.07,1009,71,75,2.57,230,US,1619149023,1619093520,1619142306,Clouds,broken clouds
Winter Park,28.6,-81.3392,16.67,13.89,15.56,1021,77,1,3.09,50,US,1619149024,1619088738,1619135695,Clear,clear sky
Woodland Park,40.8898,-74.1949,6.11,2.78,4.36,1014,33,1,1.54,260,US,1619149024,1619086007,1619134998,Clear,clear sky
Ansonia,41.3462,-73.079,5,1.67,3.46,1012,64,75,3.6,270,US,1619148726,1619085695,1619134775,Clouds,broken clouds
Bethel,41.3712,-73.414,4,1.67,2.64,1013,48,40,3.6,290,US,1619149024,1619085772,1619134858,Clouds,scattered clouds
Bloomfield,40.8068,-74.1854,7.22,2.78,4.98,1014,33,1,1.54,260,US,1619149024,1619086013,1619134987,Clear,clear sky
Branford,41.2795,-72.8151,4.44,2.78,3.84,1012,62,59,7.2,284,US,1619149025,1619085638,1619134705,Clouds,broken clouds
Bridgeport,41.167,-73.2048,5,2.78,4.09,1013,48,20,5.14,280,US,1619149025,1619085743,1619134787,Clouds,few clouds
Cos Cob,41.0334,-73.5996,5,2.78,4.23,1013,45,1,8.23,290,US,1619149025,1619085850,1619134869,Clear,clear sky
Danbury,41.3948,-73.454,4,1.67,2.6,1013,48,40,3.6,290,US,1619149016,1619085780,1619134870,Clouds,scattered clouds
Darien,41.752,-87.974,11,7.78,9.55,1018,49,1,5.66,240,US,1619149033,1619089225,1619138393,Clear,clear sky
Dayville,37.9542,-87.3222,6.11,5,5.72,1021,64,77,2.24,114,US,1619149033,1619089430,1619137875,Clouds,broken clouds
Farmington,36.7281,-108.2187,14,13.33,13.66,1008,23,1,5.14,280,US,1619149042,1619094549,1619142785,Clear,clear sky
Glastonbury,41.7123,-72.6081,3.89,2.22,3.19,1002,51,17,0.89,238,US,1619149043,1619085545,1619134698,Clouds,few clouds
Greenwich,41.0265,-73.6285,5,2.78,4.2,1013,45,1,8.23,290,US,1619149043,1619085858,1619134875,Clear,clear sky
Groton,41.3501,-72.0784,5,4.44,4.67,1012,42,20,4.63,290,US,1619149050,1619085454,1619134535,Clouds,few clouds
Hamden,41.3959,-72.8968,4.44,2.78,3.7,1012,45,90,2.06,260,US,1619149065,1619085646,1619134736,Clouds,overcast clouds
Hartford,41.7668,-72.7662,3.89,2.22,3.09,1009,52,25,4.7,270,US,1619149066,1619085578,1619134742,Clouds,scattered clouds
Ledyard Center,41.4398,-72.0142,5,4.44,4.68,1012,42,20,4.63,290,US,1619149073,1619085430,1619134528,Clouds,few clouds
Manchester,53.4809,-2.2374,6.11,3.33,4.77,1028,60,7,1.03,0,GB,1619148905,1619153445,1619205803,Clear,clear sky
Meriden,41.5382,-72.807,4,2.78,3.4,1012,45,90,2.06,260,US,1619149088,1619085610,1619134728,Clouds,overcast clouds
Milford,41.2223,-73.0565,5,2.78,3.96,1013,48,20,5.14,280,US,1619149098,1619085702,1619134757,Clouds,few clouds
Monroe,43.1501,-77.6831,2.78,0,1.15,1015,60,1,4.63,270,US,1619149098,1619086613,1619136066,Clear,clear sky
Montville,-26.6833,152.8833,23.89,22.78,23.28,1017,37,31,0.89,156,AU,1619149098,1619122100,1619162699,Clouds,scattered clouds
Mystic,41.3543,-71.9665,5,4,4.62,1012,42,20,4.63,290,US,1619149099,1619085427,1619134508,Clouds,few clouds
New Britain,41.6612,-72.7795,4,2.78,3.39,1012,45,90,2.06,260,US,1619149106,1619085591,1619134734,Clouds,overcast clouds
New Canaan,41.1468,-73.4948,5,3.33,4.09,1013,45,1,8.23,290,US,1619149106,1619085814,1619134855,Clear,clear sky
New Fairfield,41.4665,-73.4857,2.78,1.11,1.95,1013,64,48,0.45,49,US,1619149106,1619085780,1619134884,Clouds,scattered clouds
New Haven,41.4001,-72.9329,4.44,1.67,3.47,1012,45,90,2.06,260,US,1619149107,1619085654,1619134745,Clouds,overcast clouds
New Milford,40.9327,-74.0179,5,3.89,4.55,1014,38,1,3.6,290,US,1619149107,1619085961,1619134959,Clear,clear sky
Newington,41.6979,-72.7237,3.89,2.78,3.3,1008,55,25,1.79,280,US,1619149107,1619085574,1619134724,Clouds,scattered clouds
Newtown,-33.8984,151.1775,22.78,20,21.15,1016,30,0,5.66,260,AU,1619149110,1619123010,1619162608,Clear,clear sky
North Haven,41.3909,-72.8595,4.44,2.78,3.65,1012,45,90,2.06,260,US,1619149126,1619085638,1619134726,Clouds,overcast clouds
Old Saybrook,41.2918,-72.3762,5.56,3,4.29,1012,52,20,2.06,0,US,1619149126,1619085532,1619134600,Clouds,few clouds
Plainville,41.6745,-72.8582,4,2.22,3.19,1012,45,90,2.06,260,US,1619149169,1619085609,1619134754,Clouds,overcast clouds
Ridgefield,40.8343,-74.0088,7.22,4.44,5.57,1014,38,1,3.6,290,US,1619148912,1619085968,1619134947,Clear,clear sky
Rocky Hill,41.6648,-72.6393,3.89,2.78,3.29,1002,51,20,0.89,238,US,1619149170,1619085557,1619134701,Clouds,few clouds
Seymour,38.9592,-85.8903,5,3.33,4.4,1023,67,13,0.45,319,US,1619149170,1619088995,1619137623,Clouds,few clouds
Shelton,41.3165,-73.0932,5,1.67,3.53,1013,48,20,5.14,280,US,1619149170,1619085701,1619134775,Clouds,few clouds
Simsbury,41.8759,-72.8012,5,0.56,2.72,1011,45,20,5.66,260,US,1619149170,1619085575,1619134761,Clouds,few clouds
Southbury,41.4815,-73.2132,3.33,1.67,2.38,1012,64,75,3.6,270,US,1619149052,1619085713,1619134820,Clouds,broken clouds
Southington,41.6005,-72.8783,4,2.22,3.22,1012,45,90,2.06,260,US,1619149171,1619085621,1619134752,Clouds,overcast clouds
Stamford,41.0534,-73.5387,5,2.78,4.19,1013,45,1,8.23,290,US,1619149171,1619085834,1619134856,Clear,clear sky
Storrs,41.8084,-72.2495,3.33,0.56,1.98,1012,56,12,0.89,281,US,1619149171,1619085449,1619134622,Clouds,few clouds
Torrington,41.8007,-73.1212,2.78,0.56,1.78,1011,65,17,0.89,261,US,1619149171,1619085659,1619134830,Clouds,few clouds
Trumbull,41.3167,-80.7665,2.22,0.56,1.61,1018,64,20,2.57,230,US,1619149171,1619087541,1619136618,Clouds,few clouds
Uncasville,41.4345,-72.1098,5,3.89,4.56,1012,42,20,4.63,290,US,1619149172,1619085453,1619134551,Clouds,few clouds
Wallingford,41.457,-72.8232,4,2.78,3.49,1012,45,90,2.06,260,US,1619149172,1619085622,1619134724,Clouds,overcast clouds
Waterbury,41.5582,-73.0515,4,1.67,2.74,1012,64,75,3.6,270,US,1619149172,1619085667,1619134789,Clouds,broken clouds
Watertown,42.3709,-71.1828,4.44,2.22,3.33,1008,44,1,5.66,260,US,1619149172,1619085136,1619134423,Clear,clear sky
West Hartford,41.762,-72.742,3.89,2.22,3.1,1009,52,24,0.45,191,US,1619149172,1619085572,1619134735,Clouds,few clouds
West Haven,41.2706,-72.9471,5,2.78,3.93,1013,48,20,5.14,280,US,1619149173,1619085671,1619134735,Clouds,few clouds
Westport,41.1415,-73.3579,5,3.33,4.11,1013,48,20,5.14,280,US,1619149173,1619085782,1619134821,Clouds,few clouds
Wethersfield,41.7143,-72.6526,3.89,2.22,3.23,1008,55,20,1.79,280,US,1619149173,1619085556,1619134709,Clouds,few clouds
Wilton,38.4119,-121.2722,13,11.11,11.85,1011,71,1,5.14,210,US,1619149173,1619097529,1619146070,Clear,clear sky
Washington,47.5001,-120.5015,17,11.11,14.46,1008,34,40,7.72,310,US,1619148884,1619096377,1619146852,Clouds,scattered clouds
Washington D.C.,38.8951,-77.0364,7,4,5.67,1019,56,75,2.35,292,US,1619148910,1619086878,1619135490,Clouds,broken clouds
Dover,39.1582,-75.5244,4,2.78,3.36,1017,48,1,2.06,230,US,1619149174,1619086491,1619135152,Clear,clear sky
Greenville,35.6127,-77.3663,5.56,4,4.82,1021,87,1,1.9,355,US,1619149174,1619087246,1619135281,Clear,clear sky
Hockessin,39.7876,-75.6966,4,2.22,3.07,1017,45,1,2.57,250,US,1619149174,1619086474,1619135252,Clear,clear sky
Middletown,39.5151,-84.3983,3.89,1,2.42,1021,87,1,2.81,241,US,1619149175,1619088586,1619137316,Clear,clear sky
Millville,39.4021,-75.0393,4.44,3,3.79,1017,48,1,2.57,260,US,1619149175,1619086352,1619135058,Clear,clear sky
Rehoboth Beach,38.721,-75.076,8.33,2.78,5.23,1018,52,1,5.85,291,US,1619149175,1619086424,1619135004,Clear,clear sky
Selbyville,38.4604,-75.2207,5,5,5,1019,60,75,3.2,279,US,1619148979,1619086483,1619135015,Clouds,broken clouds
Wilmington,34.2257,-77.9447,8,8,8,1021,71,1,1.82,255,US,1619149175,1619087499,1619135306,Clear,clear sky
Altamonte Springs,28.6611,-81.3656,16.67,13.89,15.43,1021,77,1,3.09,50,US,1619149176,1619088740,1619135706,Clear,clear sky
Apopka,28.6806,-81.5095,16.67,13.33,15.01,1022,95,39,3.7,65,US,1619149176,1619088773,1619135742,Clouds,scattered clouds
Aventura,25.9565,-80.1392,24.44,23.89,24.15,1019,69,90,6.17,70,US,1619149176,1619088633,1619135225,Clouds,overcast clouds
Bay Lake,46.4094,-93.8739,7,5.56,6.16,1011,49,1,2.97,210,US,1619149176,1619090128,1619140322,Clear,clear sky
Belle Isle,28.4583,-81.3592,16.67,15,16.03,1021,77,1,4.12,30,US,1619149176,1619088753,1619135690,Clear,clear sky
Boca Raton,26.3587,-80.0831,24.44,23.33,23.79,1019,69,40,6.17,50,US,1619149177,1619088593,1619135238,Clouds,scattered clouds
Bonita Springs,26.3398,-81.7787,22.22,21.67,22.01,1019,80,1,0.45,209,US,1619149177,1619089000,1619135644,Clear,clear sky
Boynton Beach,26.5254,-80.0664,24,22.78,23.23,1019,69,40,6.17,50,US,1619149177,1619088577,1619135246,Clouds,scattered clouds
Bradenton,27.4989,-82.5748,21.11,18.33,19.74,1018,64,1,3.09,20,US,1619149177,1619089112,1619135915,Clear,clear sky
Brooksville,28.5553,-82.3879,17.22,16.67,16.96,1020,72,1,4.12,60,US,1619149177,1619088993,1619135944,Clear,clear sky
Callaway,30.153,-85.5699,16,13.89,14.82,1021,48,76,2.57,90,US,1619149178,1619089641,1619136823,Clouds,broken clouds
Cape Coral,26.5629,-81.9495,23.33,22,22.88,1019,73,1,4.63,90,US,1619149178,1619089026,1619135700,Clear,clear sky
Casselberry,28.6778,-81.3279,16.67,13.89,15.31,1021,82,1,2.57,20,US,1619149178,1619088730,1619135698,Clear,clear sky
Celebration,28.3253,-81.5331,17,15.56,16.32,1021,77,1,3.09,60,US,1619149179,1619088804,1619135723,Clear,clear sky
Clearwater,27.9659,-82.8001,20,18.33,18.93,1019,59,1,3.09,40,US,1619149179,1619089133,1619136001,Clear,clear sky
Arrondissement de Clermont,49.5,2.4167,2.22,1,1.62,1026,93,0,2.57,40,FR,1619149179,1619152940,1619204075,Clear,clear sky
Cocoa Beach,28.32,-80.6076,20,16.67,18.36,1019,72,1,4.63,10,US,1619149179,1619088583,1619135500,Clear,clear sky
Coconut Creek,26.2518,-80.1789,24.44,23.89,24.08,1019,69,90,3.6,50,US,1619149179,1619088623,1619135254,Clouds,overcast clouds
Coconut Grove,25.7126,-80.257,25,23.89,24.46,1018,69,75,5.14,50,US,1619149180,1619088678,1619135236,Clouds,broken clouds
Coral Gables,25.7215,-80.2684,25,23.89,24.46,1018,69,75,5.14,50,US,1619149180,1619088680,1619135240,Clouds,broken clouds
Coral Springs,26.2712,-80.2706,24.44,23.89,24.05,1019,69,90,3.6,50,US,1619149180,1619088643,1619135277,Clouds,overcast clouds
Crestview,30.7621,-86.5705,11.67,10.56,11.09,1021,71,1,2.3,82,US,1619149180,1619089836,1619137109,Clear,clear sky
Cutler Bay,25.5783,-80.3377,25,23.89,24.41,1018,78,40,6.17,40,US,1619149180,1619088706,1619135247,Clouds,scattered clouds
Davenport,41.5236,-90.5776,10,8.33,9.1,1019,40,1,4.12,200,US,1619149181,1619089872,1619138995,Clear,clear sky
Davie,26.0629,-80.2331,24.44,23.33,24.05,1019,69,90,6.17,70,US,1619149181,1619088649,1619135254,Clouds,overcast clouds
Daytona Beach,29.2108,-81.0228,17.78,16.67,17.26,1021,72,1,4.12,50,US,1619149181,1619088619,1619135663,Clear,clear sky
Daytona Beach Shores,29.1761,-80.9828,17.78,16.67,17.18,1021,72,1,4.12,50,US,1619149181,1619088612,1619135651,Clear,clear sky
Deerfield Beach,26.3184,-80.0998,24.44,23.33,23.92,1019,69,40,6.17,50,US,1619149181,1619088599,1619135240,Clouds,scattered clouds
DeLand,29.0283,-81.3031,16.11,14,14.68,1021,88,1,2.06,20,US,1619149182,1619088699,1619135717,Clear,clear sky
Delray Beach,26.4615,-80.0728,24,22.78,23.29,1019,69,40,6.17,50,US,1619149182,1619088583,1619135243,Clouds,scattered clouds
Destin,30.3935,-86.4958,16.11,12,14.34,1021,62,1,4.45,80,US,1619149182,1619089845,1619137063,Clear,clear sky
Doral,25.8195,-80.3553,25,23.89,24.39,1018,69,75,5.14,50,US,1619149182,1619088694,1619135267,Clouds,broken clouds
Dunedin,-45.8742,170.5036,16.11,16.11,16.11,998,63,100,0.45,23,NZ,1619149182,1619119427,1619156916,Clouds,overcast clouds
Ellenton,27.5217,-82.5276,21.11,18.33,19.63,1018,64,1,3.09,20,US,1619149183,1619089099,1619135905,Clear,clear sky
Estero,26.4381,-81.8067,23.33,21.67,22.47,1019,73,1,4.12,60,US,1619149183,1619089001,1619135658,Clear,clear sky
Fernandina Beach,30.6697,-81.4626,15.56,8.89,13.07,1022,71,1,2.95,74,US,1619149183,1619088618,1619135875,Clear,clear sky
Florida City,25.4479,-80.4792,25,23.89,24.24,1018,78,40,6.17,40,US,1619149183,1619088749,1619135272,Clouds,scattered clouds
Fort Lauderdale,26.1223,-80.1434,24.44,23.89,24.14,1018,73,40,5.66,60,US,1619149184,1619088623,1619135237,Clouds,scattered clouds
Fort Myers,26.6217,-81.8406,23.33,21.67,22.7,1019,73,1,4.63,90,US,1619149184,1619088996,1619135678,Clear,clear sky
Fort Walton Beach,30.4058,-86.6188,16.11,12,14.34,1021,67,1,3.92,82,US,1619149184,1619089874,1619137094,Clear,clear sky
Gainesville,29.6516,-82.3248,13.89,12,13.09,1022,76,1,1.54,90,US,1619149185,1619088899,1619136008,Clear,clear sky
Greenacres,35.3833,-119.1098,24,24,24,1010,27,1,3.6,340,US,1619149185,1619097275,1619145286,Clear,clear sky
Gulf Breeze,30.3571,-87.1639,14,11,12.62,1020,62,1,1.54,140,US,1619149185,1619090008,1619137221,Clear,clear sky
Hallandale,25.9812,-80.1484,24.44,23.89,24.14,1019,69,90,6.17,70,US,1619149185,1619088634,1619135228,Clouds,overcast clouds
Hialeah,25.8576,-80.2781,25,23.89,24.34,1019,69,40,4.63,70,US,1619149186,1619088673,1619135251,Clouds,scattered clouds
Homestead,25.4687,-80.4776,25,23.89,24.24,1018,78,40,6.17,40,US,1619149186,1619088747,1619135273,Clouds,scattered clouds
Indialantic,28.0895,-80.5656,20,17.22,18.44,1020,82,1,4.63,10,US,1619149186,1619088589,1619135474,Clear,clear sky
Islamorada,24.9243,-80.6278,25.56,25.56,25.56,1015,85,4,7.28,54,US,1619149186,1619088819,1619135273,Clear,clear sky
Jacksonville Beach,30.2947,-81.3931,16,12.78,13.52,1022,55,1,3.09,80,US,1619149187,1619088629,1619135831,Clear,clear sky
Jensen Beach,27.2545,-80.2298,22.78,20,21.03,1020,78,40,3.6,20,US,1619149187,1619088566,1619135335,Clouds,scattered clouds
Jupiter,26.9342,-80.0942,23.33,19,21.75,1020,100,75,1.54,30,US,1619149187,1619088556,1619135280,Clouds,broken clouds
Kendall,41.5834,-88.4334,7.78,6.67,7.16,1018,49,1,3.6,240,US,1619149188,1619089352,1619138486,Clear,clear sky
Key Biscayne,25.6937,-80.1628,25,23.89,24.51,1018,69,75,5.14,50,US,1619149188,1619088657,1619135213,Clouds,broken clouds
Key Largo,25.0865,-80.4473,25.56,23.89,24.82,1015,85,2,7.36,50,US,1619149188,1619088765,1619135240,Clear,clear sky
Key West,24.5557,-81.7826,26,25,25.73,1018,65,1,2.06,40,US,1619149188,1619089121,1619135526,Clear,clear sky
Kissimmee,28.3047,-81.4167,17,15.56,16.38,1021,77,1,3.09,60,US,1619149188,1619088778,1619135693,Clear,clear sky
Lady Lake,28.9175,-81.9229,15,12.78,14.01,1021,77,1,4.63,50,US,1619149189,1619088856,1619135858,Clear,clear sky
Lake City,30.1897,-82.6393,12.78,11,11.96,1022,71,1,1.54,90,US,1619149189,1619088935,1619136122,Clear,clear sky
